;codigo_municipio_completo;ANO;MUNICIPIO;ESTADO;HOMICÍDIO DOLOSO (2);Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;HOMICÍDIO CULPOSO OUTROS;TENTATIVA DE HOMICÍDIO;LESÃO CORPORAL SEGUIDA DE MORTE;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;LESÃO CORPORAL CULPOSA - OUTRAS;LATROCÍNIO;Nº DE VÍTIMAS EM LATROCÍNIO;TOTAL DE ESTUPRO (4);ESTUPRO;ESTUPRO DE VULNERÁVEL;TOTAL DE ROUBO - OUTROS (1);ROUBO - OUTROS;ROUBO DE VEÍCULO;ROUBO A BANCO;ROUBO DE CARGA;FURTO - OUTROS;FURTO DE VEÍCULO
10677;3532900;2013;Nova Europa;São Paulo;1;1;0;0;1;0;0;Dado faltando;25;1;0;0;0;3;Dado faltando;Dado faltando;6;Dado faltando;1;0;0;57;12
10678;3532900;2012;Nova Europa;São Paulo;2;2;0;0;3;0;1;Dado faltando;19;2;1;0;0;4;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;84;9
10679;3532900;2011;Nova Europa;São Paulo;1;1;Dado faltando;Dado faltando;2;0;1;Dado faltando;23;6;0;0;0;3;Dado faltando;Dado faltando;7;Dado faltando;1;0;2;58;0
10680;3532900;2010;Nova Europa;São Paulo;0;0;0;0;2;0;1;Dado faltando;17;7;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;2;0;0;31;3
10681;3532900;2009;Nova Europa;São Paulo;2;2;0;0;1;0;0;0;11;7;0;0;0;1;Dado faltando;Dado faltando;6;Dado faltando;0;0;0;80;1
10682;3532900;2008;Nova Europa;São Paulo;3;3;0;0;1;0;0;0;10;4;0;0;0;2;Dado faltando;Dado faltando;0;Dado faltando;2;0;0;39;3
10683;3532900;2007;Nova Europa;São Paulo;0;0;0;0;1;0;0;0;14;1;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;45;2
10684;3532900;2006;Nova Europa;São Paulo;1;1;0;0;0;0;0;0;14;0;1;0;0;0;Dado faltando;Dado faltando;6;Dado faltando;3;0;0;43;1
10685;3532900;2005;Nova Europa;São Paulo;1;2;0;0;1;0;0;0;20;0;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;27;1
10686;3532900;2004;Nova Europa;São Paulo;0;0;0;0;1;0;1;0;17;1;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;2;0;0;28;0
10687;3532900;2003;Nova Europa;São Paulo;1;1;0;0;0;0;0;0;16;3;1;0;0;0;Dado faltando;Dado faltando;5;Dado faltando;0;0;0;29;0
10688;3532900;2002;Nova Europa;São Paulo;0;0;0;0;1;0;1;0;12;6;0;0;0;0;Dado faltando;Dado faltando;5;Dado faltando;1;0;1;28;3
10689;3532900;2001;Nova Europa;São Paulo;1;1;0;0;3;0;0;0;13;3;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;4;0;0;23;1
10690;3533007;2020;Nova Granada;São Paulo;0;0;0;0;10;0;3;0;76;23;0;0;0;4;2;2;5;5;0;0;0;145;6
10691;3533007;2019;Nova Granada;São Paulo;1;1;0;0;5;0;5;0;81;33;0;0;0;5;0;5;9;8;2;0;1;144;12
10692;3533007;2018;Nova Granada;São Paulo;0;0;0;0;7;0;4;0;79;30;2;0;0;6;2;4;9;7;3;0;2;140;7
10693;3533007;2017;Nova Granada;São Paulo;3;4;0;0;3;0;3;0;91;37;2;0;0;1;0;1;4;3;1;0;1;142;8
10694;3533007;2016;Nova Granada;São Paulo;0;0;0;0;5;0;4;0;77;44;0;1;1;1;Dado faltando;0;17;Dado faltando;1;0;1;154;9
10695;3533007;2015;Nova Granada;São Paulo;3;3;0;0;1;0;4;Dado faltando;99;44;0;0;0;8;Dado faltando;Dado faltando;8;0;0;0;1;178;8
10696;3533007;2014;Nova Granada;São Paulo;2;2;0;0;4;0;2;Dado faltando;110;65;1;0;0;2;Dado faltando;Dado faltando;14;Dado faltando;0;0;1;165;15
10697;3533007;2013;Nova Granada;São Paulo;3;3;0;0;7;1;6;Dado faltando;123;59;0;0;0;7;Dado faltando;Dado faltando;19;Dado faltando;0;0;0;153;9
10698;3533007;2012;Nova Granada;São Paulo;4;5;0;0;4;0;3;Dado faltando;141;64;1;1;1;7;Dado faltando;Dado faltando;23;Dado faltando;2;0;0;161;19
10699;3533007;2011;Nova Granada;São Paulo;2;2;Dado faltando;Dado faltando;9;0;1;Dado faltando;104;75;0;0;0;7;Dado faltando;Dado faltando;22;Dado faltando;0;1;0;189;9
10700;3533007;2010;Nova Granada;São Paulo;3;3;0;0;5;0;6;Dado faltando;128;43;0;0;0;5;Dado faltando;Dado faltando;18;Dado faltando;0;0;0;213;7
10701;3533007;2009;Nova Granada;São Paulo;1;1;0;0;5;0;9;0;142;39;1;0;0;2;Dado faltando;Dado faltando;14;Dado faltando;0;0;0;233;12
10702;3533007;2008;Nova Granada;São Paulo;1;1;0;0;1;0;7;0;103;36;0;0;0;2;Dado faltando;Dado faltando;11;Dado faltando;1;0;1;228;19
10703;3533007;2007;Nova Granada;São Paulo;1;1;0;0;4;0;3;0;84;26;2;0;0;0;Dado faltando;Dado faltando;16;Dado faltando;0;0;0;328;13
10704;3533007;2006;Nova Granada;São Paulo;3;3;0;0;2;0;4;0;92;42;1;0;0;2;Dado faltando;Dado faltando;5;Dado faltando;1;0;0;226;11
10705;3533007;2005;Nova Granada;São Paulo;0;0;0;0;0;0;5;0;121;37;1;0;0;2;Dado faltando;Dado faltando;5;Dado faltando;4;0;0;244;5
10706;3533007;2004;Nova Granada;São Paulo;1;1;0;0;3;0;10;0;88;40;5;0;0;0;Dado faltando;Dado faltando;6;Dado faltando;0;0;0;291;6
10707;3533007;2003;Nova Granada;São Paulo;1;1;0;0;4;0;6;0;64;19;2;0;0;0;Dado faltando;Dado faltando;8;Dado faltando;2;0;0;257;6
10708;3533007;2002;Nova Granada;São Paulo;1;1;0;0;5;0;5;0;67;20;0;0;0;0;Dado faltando;Dado faltando;4;Dado faltando;4;0;0;202;9
10709;3533007;2001;Nova Granada;São Paulo;1;1;0;0;3;0;4;0;129;51;6;0;0;0;Dado faltando;Dado faltando;4;Dado faltando;2;0;0;145;4
10710;3533106;2020;Nova Guataporanga;São Paulo;0;0;0;0;2;0;0;0;15;2;0;0;0;1;0;1;0;0;0;0;0;4;0
10711;3533106;2019;Nova Guataporanga;São Paulo;1;1;0;0;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;13;1
10712;3533106;2018;Nova Guataporanga;São Paulo;0;0;0;0;0;0;0;0;14;2;2;0;0;1;0;1;1;1;0;0;0;11;0
10713;3533106;2017;Nova Guataporanga;São Paulo;1;1;0;0;0;1;0;0;16;4;0;0;0;2;0;2;0;0;0;0;0;11;0
10714;3533106;2016;Nova Guataporanga;São Paulo;0;0;0;0;0;0;0;0;15;1;1;0;0;0;Dado faltando;0;0;Dado faltando;0;0;0;16;0
10715;3533106;2015;Nova Guataporanga;São Paulo;0;0;0;0;0;0;0;Dado faltando;20;1;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;6;1
10716;3533106;2014;Nova Guataporanga;São Paulo;0;0;0;0;0;0;0;Dado faltando;25;6;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;4;0
10717;3533106;2013;Nova Guataporanga;São Paulo;0;0;0;0;1;0;1;Dado faltando;20;6;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;9;0
10718;3533106;2012;Nova Guataporanga;São Paulo;0;0;0;0;0;0;1;Dado faltando;21;4;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;15;1
10719;3533106;2011;Nova Guataporanga;São Paulo;0;0;Dado faltando;Dado faltando;0;0;0;Dado faltando;24;6;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;10;0
10720;3533106;2010;Nova Guataporanga;São Paulo;0;0;0;0;1;0;0;Dado faltando;22;12;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;8;0
10721;3533106;2009;Nova Guataporanga;São Paulo;0;0;0;0;1;0;0;0;22;7;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;12;0
10722;3533106;2008;Nova Guataporanga;São Paulo;0;0;0;0;0;0;0;0;28;5;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;6;0
10723;3533106;2007;Nova Guataporanga;São Paulo;0;0;0;0;1;0;0;0;29;4;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;15;0
10724;3533106;2006;Nova Guataporanga;São Paulo;0;0;0;0;1;0;0;0;21;3;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;10;0
10725;3533106;2005;Nova Guataporanga;São Paulo;0;0;0;0;0;0;0;0;14;6;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;8;0
10726;3533106;2004;Nova Guataporanga;São Paulo;0;0;0;0;0;0;1;0;28;4;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;6;0
10727;3533106;2003;Nova Guataporanga;São Paulo;0;0;0;0;1;0;0;0;26;9;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;7;0
10728;3533106;2002;Nova Guataporanga;São Paulo;0;0;0;0;0;0;0;0;22;6;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;12;0
10729;3533106;2001;Nova Guataporanga;São Paulo;0;0;0;0;0;0;0;0;29;9;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;10;0
10730;3533205;2020;Nova Independência;São Paulo;1;2;1;2;0;0;1;0;6;4;0;0;0;2;0;2;0;0;0;0;0;36;1
10731;3533205;2019;Nova Independência;São Paulo;0;0;0;0;1;0;3;0;10;6;0;0;0;3;0;3;0;0;0;0;0;48;0
10732;3533205;2018;Nova Independência;São Paulo;0;0;0;0;1;0;0;0;13;1;0;0;0;1;0;1;1;1;0;0;0;30;0
10733;3533205;2017;Nova Independência;São Paulo;0;0;0;0;1;0;1;0;20;3;1;0;0;2;1;1;2;2;1;0;0;42;0
10734;3533205;2016;Nova Independência;São Paulo;0;0;0;0;0;0;0;0;29;5;1;0;0;0;Dado faltando;0;1;Dado faltando;0;0;0;31;0
10735;3533205;2015;Nova Independência;São Paulo;0;0;0;0;0;0;1;Dado faltando;28;3;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;31;4
10736;3533205;2014;Nova Independência;São Paulo;0;0;0;0;0;0;1;Dado faltando;22;11;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;26;1
10737;3533205;2013;Nova Independência;São Paulo;0;0;0;0;2;0;0;Dado faltando;11;14;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;38;0
10738;3533205;2012;Nova Independência;São Paulo;0;0;0;0;1;0;2;Dado faltando;26;7;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;33;1
10739;3533205;2011;Nova Independência;São Paulo;0;0;Dado faltando;Dado faltando;1;0;0;Dado faltando;27;10;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;1;30;0
10740;3533205;2010;Nova Independência;São Paulo;0;0;0;0;0;0;1;Dado faltando;28;9;0;0;0;2;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;34;1
10741;3533205;2009;Nova Independência;São Paulo;0;0;0;0;1;0;0;0;18;12;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;2;0;0;31;2
10742;3533205;2008;Nova Independência;São Paulo;0;0;0;0;0;0;1;0;25;12;1;0;0;2;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;41;0
10743;3533205;2007;Nova Independência;São Paulo;0;0;0;0;1;0;0;0;24;5;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;31;0
10744;3533205;2006;Nova Independência;São Paulo;0;0;0;0;1;1;1;0;19;4;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;27;0
10745;3533205;2005;Nova Independência;São Paulo;0;0;0;0;1;0;1;0;20;5;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;18;1
10746;3533205;2004;Nova Independência;São Paulo;1;1;0;0;0;0;0;0;11;2;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;15;0
10747;3533205;2003;Nova Independência;São Paulo;0;0;0;0;0;0;1;0;18;3;1;1;1;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;19;0
10748;3533205;2002;Nova Independência;São Paulo;0;0;0;0;0;0;0;0;15;7;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;19;0
10749;3533205;2001;Nova Independência;São Paulo;0;0;0;0;0;0;2;0;8;5;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;8;3
10750;3533304;2020;Nova Luzitânia;São Paulo;0;0;0;0;0;0;0;0;10;2;0;0;0;3;0;3;1;1;0;0;0;9;0
10751;3533304;2019;Nova Luzitânia;São Paulo;0;0;0;0;0;0;0;0;4;0;1;0;0;1;0;1;0;0;0;0;0;8;0
10752;3533304;2018;Nova Luzitânia;São Paulo;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0;0;14;0
10753;3533304;2017;Nova Luzitânia;São Paulo;0;0;0;0;1;0;0;0;23;6;0;0;0;1;0;1;0;0;0;0;0;19;0
10754;3533304;2016;Nova Luzitânia;São Paulo;0;0;0;0;0;0;0;0;19;2;0;0;0;4;Dado faltando;2;0;Dado faltando;0;0;0;19;0
10755;3533304;2015;Nova Luzitânia;São Paulo;0;0;0;0;0;0;1;Dado faltando;19;2;1;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;15;1
10756;3533304;2014;Nova Luzitânia;São Paulo;0;0;0;0;0;0;1;Dado faltando;9;9;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;18;0
10757;3533304;2013;Nova Luzitânia;São Paulo;0;0;0;0;1;0;3;Dado faltando;9;2;0;0;0;4;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;23;0
10758;3533304;2012;Nova Luzitânia;São Paulo;0;0;0;0;1;0;1;Dado faltando;26;3;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;8;0
10759;3533304;2011;Nova Luzitânia;São Paulo;0;0;Dado faltando;Dado faltando;0;0;0;Dado faltando;17;8;2;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;8;0
10760;3533304;2010;Nova Luzitânia;São Paulo;0;0;0;0;1;0;0;Dado faltando;18;4;0;0;0;2;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;22;2
10761;3533304;2009;Nova Luzitânia;São Paulo;0;0;0;0;0;0;1;0;26;2;0;0;0;2;Dado faltando;Dado faltando;4;Dado faltando;0;0;0;54;2
10762;3533304;2008;Nova Luzitânia;São Paulo;0;0;0;0;1;0;1;0;33;4;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;45;1
10763;3533304;2007;Nova Luzitânia;São Paulo;0;0;0;0;1;0;3;0;48;15;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;17;0
10764;3533304;2006;Nova Luzitânia;São Paulo;1;1;0;0;2;0;1;0;39;7;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;23;0
10765;3533304;2005;Nova Luzitânia;São Paulo;0;0;0;0;0;0;0;0;44;9;2;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;12;0
10766;3533304;2004;Nova Luzitânia;São Paulo;1;1;0;0;0;0;0;0;29;5;2;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;25;1
10767;3533304;2003;Nova Luzitânia;São Paulo;0;0;0;0;1;0;1;0;29;9;1;0;0;0;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;22;1
10768;3533304;2002;Nova Luzitânia;São Paulo;0;0;0;0;1;0;0;0;38;8;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;13;0
10769;3533304;2001;Nova Luzitânia;São Paulo;0;0;0;0;0;0;1;0;23;2;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;16;0
10770;3533403;2020;Nova Odessa;São Paulo;0;0;0;0;4;1;3;0;145;133;3;1;1;10;2;8;75;71;14;0;4;312;65
10771;3533403;2019;Nova Odessa;São Paulo;3;3;0;0;1;0;4;0;216;205;3;0;0;16;4;12;137;130;20;0;7;523;79
10772;3533403;2018;Nova Odessa;São Paulo;5;5;0;0;4;2;4;0;204;236;1;0;0;9;4;5;146;131;22;0;15;567;104
10773;3533403;2017;Nova Odessa;São Paulo;3;3;0;0;4;1;3;0;236;228;3;0;0;17;7;10;184;175;33;1;8;520;110
10774;3533403;2016;Nova Odessa;São Paulo;3;3;0;0;6;2;3;0;218;252;6;1;1;9;Dado faltando;2;254;Dado faltando;49;0;7;680;142
10775;3533403;2015;Nova Odessa;São Paulo;5;6;0;0;8;1;5;Dado faltando;230;238;0;0;0;8;Dado faltando;Dado faltando;238;0;67;1;7;745;166
10776;3533403;2014;Nova Odessa;São Paulo;4;4;0;0;4;1;2;Dado faltando;229;283;0;0;0;12;Dado faltando;Dado faltando;191;Dado faltando;69;0;10;647;177
10777;3533403;2013;Nova Odessa;São Paulo;3;3;0;0;2;0;4;Dado faltando;273;327;2;1;1;10;Dado faltando;Dado faltando;202;Dado faltando;103;0;2;623;278
10778;3533403;2012;Nova Odessa;São Paulo;5;5;0;0;6;1;6;Dado faltando;246;316;4;0;0;12;Dado faltando;Dado faltando;230;Dado faltando;48;1;8;559;172
10779;3533403;2011;Nova Odessa;São Paulo;3;3;Dado faltando;Dado faltando;5;1;4;Dado faltando;253;328;7;0;0;17;Dado faltando;Dado faltando;253;Dado faltando;72;1;16;630;247
10780;3533403;2010;Nova Odessa;São Paulo;2;2;0;0;4;1;3;Dado faltando;232;305;8;1;1;10;Dado faltando;Dado faltando;229;Dado faltando;67;0;12;479;170
10781;3533403;2009;Nova Odessa;São Paulo;2;2;0;0;10;0;8;0;245;328;4;0;0;4;Dado faltando;Dado faltando;265;Dado faltando;88;0;9;568;176
10782;3533403;2008;Nova Odessa;São Paulo;2;2;0;0;7;0;2;0;218;367;3;2;2;4;Dado faltando;Dado faltando;152;Dado faltando;45;0;9;541;137
10783;3533403;2007;Nova Odessa;São Paulo;6;6;0;0;6;3;4;0;294;442;0;0;0;1;Dado faltando;Dado faltando;174;Dado faltando;66;0;14;579;116
10784;3533403;2006;Nova Odessa;São Paulo;3;3;0;0;4;0;9;0;324;319;1;1;1;2;Dado faltando;Dado faltando;250;Dado faltando;57;0;18;607;117
10785;3533403;2005;Nova Odessa;São Paulo;4;4;0;0;6;0;8;0;299;345;3;0;0;5;Dado faltando;Dado faltando;140;Dado faltando;63;0;10;544;97
10786;3533403;2004;Nova Odessa;São Paulo;7;7;0;0;7;0;2;0;253;302;0;0;0;1;Dado faltando;Dado faltando;210;Dado faltando;53;0;8;704;84
10787;3533403;2003;Nova Odessa;São Paulo;2;3;0;0;7;0;14;0;234;250;10;0;0;2;Dado faltando;Dado faltando;230;Dado faltando;49;0;4;761;130
10788;3533403;2002;Nova Odessa;São Paulo;7;7;0;0;4;0;11;0;266;279;3;0;0;3;Dado faltando;Dado faltando;272;Dado faltando;47;1;7;590;172
10789;3533403;2001;Nova Odessa;São Paulo;5;6;0;0;2;0;10;0;199;166;6;0;0;3;Dado faltando;Dado faltando;232;Dado faltando;96;0;3;518;87
10790;3533254;2020;Novais;São Paulo;0;0;0;0;1;0;0;0;26;4;0;0;0;2;0;2;0;0;0;0;0;17;0
10791;3533254;2019;Novais;São Paulo;0;0;0;0;1;1;1;0;19;6;0;0;0;4;0;4;3;3;1;0;0;17;5
10792;3533254;2018;Novais;São Paulo;0;0;0;0;0;0;1;0;20;10;0;0;0;1;0;1;0;0;0;0;0;26;4
10793;3533254;2017;Novais;São Paulo;0;0;0;0;1;0;1;0;14;3;1;0;0;2;0;2;2;2;1;0;0;21;2
10794;3533254;2016;Novais;São Paulo;0;0;0;0;0;0;3;0;28;9;2;0;0;3;Dado faltando;0;1;Dado faltando;1;0;0;24;0
10795;3533254;2015;Novais;São Paulo;0;0;0;0;1;0;0;Dado faltando;18;2;0;0;0;2;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;19;2
10796;3533254;2014;Novais;São Paulo;0;0;0;0;0;0;0;Dado faltando;11;8;0;0;0;2;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;12;1
10797;3533254;2013;Novais;São Paulo;2;2;0;0;0;0;0;Dado faltando;20;6;1;0;0;2;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;17;0
10798;3533254;2012;Novais;São Paulo;0;0;0;0;0;1;0;Dado faltando;28;16;2;0;0;4;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;22;1
10799;3533254;2011;Novais;São Paulo;0;0;Dado faltando;Dado faltando;2;0;1;Dado faltando;38;19;1;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;19;2
10800;3533254;2010;Novais;São Paulo;0;0;0;0;1;0;1;Dado faltando;26;10;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;14;2
10801;3533254;2009;Novais;São Paulo;0;0;0;0;0;0;1;0;28;3;1;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;13;0
10802;3533254;2008;Novais;São Paulo;0;0;0;0;1;0;0;0;22;6;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;23;0
10803;3533254;2007;Novais;São Paulo;0;0;0;0;0;0;1;0;30;14;2;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;25;0
10804;3533254;2006;Novais;São Paulo;0;0;0;0;0;0;1;0;21;15;2;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;22;0
10805;3533254;2005;Novais;São Paulo;0;0;0;0;0;0;2;0;27;4;2;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;22;1
10806;3533254;2004;Novais;São Paulo;1;1;0;0;0;0;0;0;26;4;7;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;26;1
10807;3533254;2003;Novais;São Paulo;0;0;0;0;0;0;0;0;13;5;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;27;0
10808;3533254;2002;Novais;São Paulo;0;0;0;0;0;0;0;0;16;3;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;19;0
10809;3533254;2001;Novais;São Paulo;1;1;0;0;1;0;0;0;21;3;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;21;0
10810;3533502;2020;Novo Horizonte;São Paulo;5;5;0;0;9;0;2;0;178;129;0;0;0;23;9;14;20;19;3;0;1;298;20
10811;3533502;2019;Novo Horizonte;São Paulo;1;1;0;0;6;0;4;0;196;102;0;0;0;14;2;12;19;19;5;0;0;362;28
10812;3533502;2018;Novo Horizonte;São Paulo;1;1;0;0;4;0;7;0;208;137;1;0;0;19;6;13;23;23;3;0;0;445;26
10813;3533502;2017;Novo Horizonte;São Paulo;2;2;0;0;6;0;2;0;222;150;0;0;0;18;2;16;21;18;2;0;3;384;48
10814;3533502;2016;Novo Horizonte;São Paulo;1;1;0;0;6;0;5;0;218;100;2;1;1;12;Dado faltando;3;17;Dado faltando;2;0;3;317;34
10815;3533502;2015;Novo Horizonte;São Paulo;2;2;0;0;7;2;3;Dado faltando;211;175;4;0;0;15;0;Dado faltando;14;0;4;0;0;305;17
10816;3533502;2014;Novo Horizonte;São Paulo;2;2;0;0;6;1;1;Dado faltando;238;167;1;0;0;13;Dado faltando;Dado faltando;13;Dado faltando;1;0;0;283;35
10817;3533502;2013;Novo Horizonte;São Paulo;1;1;0;0;6;1;11;Dado faltando;246;155;2;0;0;16;Dado faltando;Dado faltando;23;Dado faltando;2;0;0;380;28
10818;3533502;2012;Novo Horizonte;São Paulo;4;4;0;0;8;1;9;Dado faltando;285;226;5;0;0;15;Dado faltando;Dado faltando;14;Dado faltando;1;1;0;446;35
10819;3533502;2011;Novo Horizonte;São Paulo;1;1;Dado faltando;Dado faltando;8;2;5;Dado faltando;236;171;2;0;0;12;Dado faltando;Dado faltando;13;Dado faltando;3;0;0;398;28
10820;3533502;2010;Novo Horizonte;São Paulo;3;3;0;0;2;1;9;Dado faltando;222;183;1;0;0;7;Dado faltando;Dado faltando;16;Dado faltando;2;0;0;551;15
10821;3533502;2009;Novo Horizonte;São Paulo;1;1;0;0;10;0;3;0;236;176;1;0;0;4;Dado faltando;Dado faltando;14;Dado faltando;0;0;0;614;23
10822;3533502;2008;Novo Horizonte;São Paulo;2;2;0;0;12;0;3;0;254;205;1;0;0;5;Dado faltando;Dado faltando;15;Dado faltando;2;0;1;628;27
10823;3533502;2007;Novo Horizonte;São Paulo;1;1;0;0;11;0;6;0;319;251;1;0;0;3;Dado faltando;Dado faltando;15;Dado faltando;4;0;0;671;10
10824;3533502;2006;Novo Horizonte;São Paulo;1;1;0;0;6;0;8;0;338;189;1;0;0;1;Dado faltando;Dado faltando;9;Dado faltando;1;0;1;687;9
10825;3533502;2005;Novo Horizonte;São Paulo;5;6;0;0;7;0;7;0;362;193;5;0;0;2;Dado faltando;Dado faltando;14;Dado faltando;1;0;0;729;9
10826;3533502;2004;Novo Horizonte;São Paulo;3;3;0;0;6;0;4;0;359;148;9;0;0;1;Dado faltando;Dado faltando;12;Dado faltando;1;0;0;639;15
10827;3533502;2003;Novo Horizonte;São Paulo;2;2;0;0;4;0;7;0;349;141;7;0;0;2;Dado faltando;Dado faltando;12;Dado faltando;3;0;0;528;7
10828;3533502;2002;Novo Horizonte;São Paulo;1;2;0;0;5;1;1;0;428;139;14;0;0;2;Dado faltando;Dado faltando;11;Dado faltando;6;0;0;376;13
10829;3533502;2001;Novo Horizonte;São Paulo;4;4;0;0;3;0;1;0;335;131;7;0;0;4;Dado faltando;Dado faltando;8;Dado faltando;5;0;1;270;15
10830;3533601;2020;Nuporanga;São Paulo;0;0;0;0;0;0;0;0;26;3;0;0;0;1;0;1;2;1;0;0;1;66;5
10831;3533601;2019;Nuporanga;São Paulo;0;0;0;0;0;0;1;1;25;5;0;0;0;5;0;5;3;2;0;0;1;112;2
10832;3533601;2018;Nuporanga;São Paulo;0;0;0;0;0;0;0;0;34;3;0;0;0;2;1;1;5;5;0;0;0;125;2
10833;3533601;2017;Nuporanga;São Paulo;0;0;0;0;2;0;3;0;44;5;1;0;0;3;1;2;3;1;0;1;1;104;2
10834;3533601;2016;Nuporanga;São Paulo;0;0;0;0;1;0;0;0;36;8;1;0;0;4;Dado faltando;2;9;Dado faltando;1;0;0;85;3
10835;3533601;2015;Nuporanga;São Paulo;1;1;0;0;0;0;0;Dado faltando;47;4;0;0;0;6;Dado faltando;Dado faltando;4;Dado faltando;0;1;0;70;4
10836;3533601;2014;Nuporanga;São Paulo;1;1;0;0;0;0;0;Dado faltando;34;13;0;0;0;4;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;44;3
10837;3533601;2013;Nuporanga;São Paulo;0;0;0;0;2;0;0;Dado faltando;27;10;0;0;0;2;Dado faltando;Dado faltando;6;Dado faltando;1;1;0;43;0
